gen_model,embed_model,api_price_per_1k,hourly_price,cost_difference,api_cost,local_cost,export_timestamp,export_timestamp_readable
qwen3:latest,embeddinggemma,0.0012000000000000001,0.14999999999999997,-6.476086204195656e-05,0.01068672,0.010751480862041956,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0016,0.19999999999999996,-8.634781605594208e-05,0.01424896,0.014335307816055942,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0017000000000000001,0.20999999999999996,8.744679314125932e-05,0.01513952,0.01505207320685874,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0021,0.2599999999999999,6.585983912727501e-05,0.018701759999999998,0.018635900160872722,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0025,0.30999999999999994,4.427288511328689e-05,0.022264,0.02221972711488671,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0029,0.3599999999999999,2.2685931099303975e-05,0.025826239999999997,0.025803554068900694,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0033,0.4099999999999998,1.0989770853245262e-06,0.029388479999999998,0.029387381022914674,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0037,0.45999999999999985,-2.048797692866533e-05,0.03295072,0.032971207976928665,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0041,0.5099999999999998,-4.2074930942642e-05,0.036512960000000004,0.03655503493094264,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0045000000000000005,0.5599999999999997,-6.366188495662701e-05,0.040075200000000005,0.04013886188495663,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.004900000000000001,0.6099999999999998,-8.524883897061062e-05,0.043637440000000007,0.04372268883897062,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.005,0.6199999999999998,8.854577022658211e-05,0.044528,0.04443945422977341,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0054,0.6699999999999997,6.695881621259989e-05,0.04809024,0.048023281183787396,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0058000000000000005,0.7199999999999996,4.537186219862183e-05,0.05165248,0.05160710813780137,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.006200000000000001,0.7699999999999997,2.3784908184633357e-05,0.05521472,0.055190935091815364,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.006600000000000001,0.8199999999999996,2.1979541706559914e-06,0.05877696,0.05877476204582935,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.007000000000000001,0.8699999999999996,-1.9388999843326925e-05,0.062339200000000004,0.062358588999843326,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0074,0.9199999999999996,-4.097595385732233e-05,0.06590144,0.06594241595385732,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0078000000000000005,0.9699999999999995,-6.256290787130109e-05,0.06946368,0.0695262429078713,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.008199999999999999,1.0199999999999996,-8.414986188530204e-05,0.07302592,0.07311006986188529,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
qwen3:latest,embeddinggemma,0.0083,1.0299999999999996,8.964474731190108e-05,0.07391647999999999,0.07382683525268809,2025-11-24T12:54:05.462112,2025-11-24 12:54:05
